type,start_time,ambient_temperature,test_id,uid,filename,Capacity,Re,Rct,d_voltage_mean,d_voltage_std,d_voltage_min,d_voltage_max,d_current_mean,d_current_std,d_current_min,d_current_max,d_temperature_mean,d_temperature_std,d_temperature_min,d_temperature_max,d_current_load_mean,d_current_load_std,d_current_load_min,d_current_load_max,d_voltage_load_mean,d_voltage_load_std,d_voltage_load_min,d_voltage_load_max,d_time_duration,d_energy_wh,d_charge_ah,d_voltage_slope,d_temperature_slope,c_voltage_mean,c_voltage_std,c_voltage_min,c_voltage_max,c_current_mean,c_current_std,c_current_min,c_current_max,c_temperature_mean,c_temperature_std,c_temperature_min,c_temperature_max,c_current_charge_mean,c_current_charge_std,c_current_charge_min,c_current_charge_max,c_voltage_charge_mean,c_voltage_charge_std,c_voltage_charge_min,c_voltage_charge_max,c_time_duration,c_energy_wh,c_charge_ah,c_voltage_slope,c_temperature_slope,imp_start_time,imp_Re,imp_Rct,imp_age_hours,battery_id,cycle_index,capacity_ah_clean,initial_capacity,capacity_ratio,soh,rul_cycles,cap_ratio_delta1,cap_ratio_rollmean5,cap_ratio_rollstd5,cap_ratio_slope5,prev_soh,prev_soh_delta1,prev_soh_rollmean5,prev_soh_rollstd5,prev_soh_slope5
discharge,2008-04-24 11:49:24.281,24.0,121,5858,05858.csv,1.8113815601504557,,,3.5630587459190144,0.2377592209805917,2.1528886431678034,4.202745735932991,-1.978433495721842,0.1486956307108426,-1.9945004268443045,0.0006306807076325,31.1990648511682,3.499964417763432,23.18977956751028,38.787499833494046,1.988735774647887,0.1496489538761661,0.0006,2.0,2.6181464788732396,0.2794831768632478,0.0,4.219,3321.188,6.50707815642793,1.8275277284905889,-0.0002206189950854,0.0035866973013858,4.140171363171507,0.12171627469171,3.2327489336695137,4.214573623402441,0.652156806609188,0.6453907076001326,-2.2573078069144445,1.4996720002182986,24.44267945496156,1.33350873533223,23.162011647559755,28.01307299015277,0.6562323108916038,0.6484491380364078,-2.2691,1.4995,3.9257203015336617,1.530142011809613,0.002,4.935,10667.969,7.452915749344513,1.837169520261325,2.9374666968708775e-05,-0.0002483166857301,2008-04-24 11:17:36.359,0.0413584990216644,0.0640930962913017,0.5299783333333333,B0007,40,1.8113815601504557,1.8806626717011388,0.9631613299965084,0.9631613299965084,128.0,-0.0027248540837067,0.9696442753218856,0.0056692926607602,-0.0035480563047256,0.965886184080215,-0.0024677491025357767,0.9723504353793452,0.004989756639430743,-0.0030127436994963038
discharge,2008-04-24 16:45:56.015,24.0,125,5862,05862.csv,1.8116056333939583,,,3.5629534367704405,0.244270629646186,2.0537418826405966,4.203198796599359,-1.9782873833989176,0.148884805092314,-1.9931746766502976,0.0005017093700327,31.722267598269813,3.489535773627038,23.74662782512349,39.31221126031847,1.988735774647887,0.1496489538761661,0.0006,2.0,2.615780281690141,0.2842768183836719,0.0,4.219,3321.844,6.507683177848434,1.8277691559641205,-0.000223844187935,0.0035764301743325,4.13929567747795,0.1219648142289693,3.245290824706756,4.214635656760874,0.6607051355598498,0.645558992552632,-2.2617411195901895,1.4982284946927795,24.98061830520359,1.3128867528557435,23.7446253498163,28.536212131076272,0.6650679862760623,0.6486116826019981,-2.2691,1.4995,3.9805587226181047,1.4695125007143237,0.002,4.948,10504.781,7.431666573349963,1.8319542201243004,3.0158653100394097e-05,-0.0002237126601171,2008-04-24 16:14:07.906,0.0419881321640878,0.0629074367397784,0.5300302777777778,B0007,41,1.8116056333939583,1.8806626717011388,0.9632804758948528,0.9632804758948528,127.0,0.0001191458983444,0.9669264749467495,0.0044700591556908,-0.002653255455538,0.9631613299965084,-0.002724854083706596,0.9696442753218859,0.005669292660762378,-0.0035480563047256978
discharge,2008-04-24 21:38:11.078,24.0,129,5866,05866.csv,1.8060548955557405,,,3.563446012076242,0.2429287782575352,2.0793300586339956,4.202901668731174,-1.978196143267665,0.148965936617679,-1.9946160382197375,0.0014954532137275,31.900827580605675,3.453732440693354,23.98219553879158,39.40567993360536,1.9887039548022596,0.1498589741431996,0.0006,2.0,2.6175169491525425,0.2830730595753665,0.0,4.219,3311.828,6.48886720492721,1.8221936236007856,-0.0002241515458115,0.0035492297488223,4.137154952140779,0.123602569168748,3.2414914530804664,4.2147081279818845,0.6768531523870726,0.6453759256125176,-2.254744158645107,1.5040256738270672,25.37806773198085,1.3454977711063922,24.00061686838033,28.941934192718502,0.6810799242424243,0.6484675978302298,-2.2691,1.4995,4.046471861471861,1.3906019910371985,0.002,4.948,10246.781,7.426207489795433,1.831053520070023,3.166362186293733e-05,-0.000248276659714,2008-04-24 21:06:22.828,0.0410635565050997,0.0618301881415941,0.5300694444444445,B0007,42,1.8060548955557405,1.8806626717011388,0.9603289961203342,0.9603289961203342,126.0,-0.0029514797745185,0.9642021838549322,0.0030416847628162,-0.0018655582310195,0.9632804758948528,0.00011914589834438605,0.9669264749467497,0.004470059155693896,-0.0026532554555380966
discharge,2008-04-25 12:03:44.093,24.0,133,5870,05870.csv,1.8132041826994056,,,3.563998342345823,0.2532702940342307,2.0759793304520757,4.196154302326916,-1.9670969462670496,0.2090627886753873,-1.9952878943511752,0.0009071057750656,31.5372402498617,3.5356532818719244,23.71372956170196,39.32802757827611,-1.9776592178770949,0.2101696539004081,-2.0,-0.0004,2.6138212290502794,0.327970807729151,0.0,4.212,3327.391,6.486171873839956,1.8242584407474904,-0.0002293600796838,0.0036093713558288,4.137424160656775,0.1228919808226597,3.252050457945784,4.214688038425604,0.6802945729581926,0.6443677696454317,-2.258807162947582,1.497096115974733,25.25198951518979,1.3822654093874462,23.76318500119398,28.84504215427599,0.6844243044189854,0.6474036192730246,-2.2691,1.4995,4.081397435897436,1.3413161054317673,0.002,4.935,10166.218999999996,7.408624620339959,1.8261958914883376,3.183418472468366e-05,-0.0002712296795803,2008-04-25 01:57:07.593,0.0397095688006817,0.0630831687308314,10.110138888888889,B0007,43,1.8132041826994056,1.8806626717011388,0.9641304684690136,0.9641304684690136,125.0,0.0038014723486794,0.9633574909121848,0.0020129564428527,-0.0006343765098576,0.9603289961203342,-0.002951479774518595,0.9642021838549322,0.0030416847628210067,-0.0018655582310196132
discharge,2008-04-25 20:03:55.921,24.0,135,5872,05872.csv,1.8062641938283537,,,3.5604902283110547,0.2452923043251051,2.0674349483094465,4.2044772244864275,-1.978121464370373,0.1489594972779903,-1.9951041266249487,-0.0007153493376797,31.24662583059252,3.352701649272975,23.52099861667097,38.6112528181758,1.9887039548022596,0.1498589741431996,0.0006,2.0,2.617338983050847,0.2852275497685811,0.0,4.221,3312.078,6.483966529554647,1.8222968709239151,-0.0002259908437386,0.0034393661542605,4.1426480946326665,0.1180011851750647,3.231006913482485,4.214711989188702,0.6420297592239262,0.6453648481723961,-2.2585848300420186,1.5016078202351877,24.74618517386197,1.4470602727934432,23.156164089257796,28.650268868340454,0.6460899230769231,0.6484391711965322,-2.2691,1.4995,3.8612869230769222,1.599721756089451,0.002,4.948,10804.922,7.449353572969232,1.834773067016935,2.7969375402327215e-05,-0.0001834472250901,2008-04-25 01:57:07.593,0.0397095688006817,0.0630831687308314,18.113424444444444,B0007,44,1.8062641938283537,1.8806626717011388,0.9604402857608224,0.9604402857608224,124.0,-0.0036901827081912,0.9622683112483064,0.0017601285194088,-0.000459209589721,0.9641304684690136,0.0038014723486794466,0.9633574909121847,0.0020129564428601463,-0.0006343765098576592
discharge,2008-04-26 01:04:35.718,24.0,139,5876,05876.csv,1.7958310249900458,,,3.5567002097886946,0.2471815020007749,2.037264031192436,4.20211656315423,-1.9780364457328712,0.1494284562122661,-1.9939079880095492,-0.0012469857773277,30.939399361884792,3.427249603700407,23.07246859020669,38.569726951286874,1.9886397727272724,0.1502816810040495,0.0006,2.0,2.612715909090909,0.2866771306660174,0.0,4.218,3293.172,6.439677700794888,1.8118306786592215,-0.0002281880794921,0.0035387520186371,4.141814607896977,0.1194905841285697,3.2474350465338744,4.214715443852137,0.6422162425838563,0.6447779544307614,-2.255500726606694,1.499047783092931,24.568292813185277,1.403004808614973,23.14017849562041,28.293152961467708,0.6461380731581658,0.64784456189054,-2.2691,1.4995,3.8536120556414217,1.6054871313217434,0.002,4.935,10758.985,7.41047812389356,1.8259818020792045,2.840621152758395e-05,-0.0002739786415394,2008-04-26 00:32:46.968,0.0465886984598843,0.0693869640088942,0.5302083333333333,B0007,45,1.7958310249900458,1.8806626717011388,0.954892683314462,0.954892683314462,123.0,-0.0055476024463603,0.960614581911897,0.0036166459241504,-0.0016664295520293,0.9604402857608224,-0.003690182708191214,0.9622683112483064,0.0017601285194175135,-0.000459209589721123
discharge,2008-04-26 05:57:35.140,24.0,143,5880,05880.csv,1.7858852600390451,,,3.558412726344602,0.2397240468529603,2.1632674190148338,4.202901194454151,-1.977935781469453,0.1499746649560789,-1.9931708315999248,0.0005268652442651,30.884857004354572,3.4451204067835475,22.983640218520343,38.34572083526661,1.988574857142857,0.1507079849884049,0.0006,2.0,2.613202857142857,0.2809069220382075,0.0,4.219,3275.328,6.407012477669587,1.8018958274990609,-0.0002260365852623,0.0035783437468654,4.140519345939853,0.1194583220037706,3.2693701972960967,4.214696510731475,0.6668873007117249,0.6429577541033711,-2.257720008282533,1.5001235685442391,24.46813967282139,1.3980026028610992,23.029844824513972,28.15821896384421,0.6709632696961549,0.6460582600185267,-2.2691,1.4995,4.041556870126378,1.3920042738027114,0.002,4.935,10317.515,7.377338242440996,1.8168370318016136,3.021809631381475e-05,-0.0002691971624154,2008-04-26 05:25:46.234,0.0450589668472443,0.0692805173920436,0.5302516666666667,B0007,46,1.7858852600390451,1.8806626717011388,0.9496042469028412,0.9496042469028412,122.0,-0.0052884364116209,0.9578793361134949,0.0056796379584788,-0.0030687283589537,0.954892683314462,-0.005547602446360433,0.960614581911897,0.0036166459241549326,-0.0016664295520293004
discharge,2008-04-26 10:58:25.843,24.0,147,5884,05884.csv,1.780326860450275,,,3.556136820956992,0.2435323971413376,2.106631526845483,4.201790697233378,-1.9780170042003,0.1499226700475632,-1.9937766833094568,-0.0024226440673283,30.920682316695828,3.482820431217398,22.969922978716895,38.48254063494672,1.9885421203438391,0.1509225018952182,0.0006,2.0,2.6110458452722063,0.284066274534677,0.0,4.218,3265.016,6.383292596096491,1.7963112906048118,-0.0002288026800456,0.003630535645542,4.144478806017769,0.1156918944172402,3.2934805592161784,4.214588036442186,0.6320494178988428,0.6428805529553333,-2.25837582999649,1.4970991816874473,24.383631011491403,1.4008585781693843,23.00190317715027,28.14052310759905,0.6360447753530167,0.645870419798766,-2.2691,1.4995,3.824639537869063,1.6338870489752433,0.002,4.935,10805.734,7.336668687829761,1.80607722418126,2.724606364399276e-05,-0.000270044384025,2008-04-26 10:26:36.718,0.0458138476522787,0.0696653302556868,0.5303125,B0007,47,1.780326860450275,1.8806626717011388,0.9466486931651036,0.9466486931651036,121.0,-0.0029555537377375,0.9551432755224486,0.0072754642197821,-0.0045799589465801,0.9496042469028412,-0.0052884364116208005,0.9578793361134947,0.005679637958481913,-0.003068728358953849
discharge,2008-04-29 12:15:56.953,24.0,149,5886,05886.csv,1.8150756899575575,,,3.568999942180493,0.2377985887575091,2.1809272860788376,4.191916354433964,-1.9779140108313504,0.1486015946765911,-1.993416647067197,-0.0001758019097429,33.880577817079796,3.2529605532130024,26.46604285791351,41.0499421893331,1.988766853932584,0.1494472885247692,0.0004,2.0,2.621143258426966,0.2794889080120036,0.0,4.208,3328.937,6.531870934297347,1.8312780528780856,-0.0002198849519729,0.0033193977374263,4.141978761932281,0.11382266477538,3.3430878237065715,4.214711618563932,0.6840854079254173,0.6424036977713681,-2.2576031377754036,1.4980958883211717,25.07100125430618,1.4383743384783667,23.447631150505757,28.75985969623617,0.6883220920502093,0.645625366727386,-2.2691,1.4995,4.151589400278939,1.2443617552188688,0.002,4.935,9946.391,7.310880207102207,1.7976022527284194,3.052096751835778e-05,-0.0001771252833771,2008-04-26 10:26:36.718,0.0458138476522787,0.0696653302556868,73.8222875,B0007,48,1.8150756899575575,1.8806626717011388,0.9651256002841516,0.9651256002841516,120.0,0.0184769071190479,0.9553423018854762,0.0075896085468346,0.0001126638897299,0.9466486931651036,-0.002955553737737593,0.9551432755224486,0.00727546421978469,-0.004579958946580208
discharge,2008-04-29 17:05:27.781,24.0,153,5890,05890.csv,1.815702515484584,,,3.571059290544873,0.2378590679850671,2.1773498094527195,4.20342192245769,-1.978162017642311,0.1485828333547708,-1.994657617315832,-0.0012601283929447,33.038339318294426,3.3468582106910603,25.38232315092876,40.361944885615415,1.988766853932584,0.1494472885247692,0.0004,2.0,2.6257780898876404,0.2794283966346114,0.0,4.219,3329.266,6.537088661397099,1.8317383060861463,-0.0002205619591192,0.0034140932571714,4.129690120322505,0.1340349605176128,3.1344560632568843,4.214748254523058,0.6960172520969813,0.6500443608775842,-2.2571010001007035,1.497937928660538,27.032480454408866,1.4168932651913757,25.51815640125726,30.83734369244914,0.7002988742449203,0.6530344279914043,-2.2691,1.4995,4.051592806150467,1.387392775552404,0.002,4.948,10063.547,7.476365173726567,1.8487341475191512,3.516074755437498e-05,-0.000265944760089,2008-04-29 16:33:38.281,0.0488865538215203,0.0696851437062246,0.5304166666666666,B0007,49,1.815702515484584,1.8806626717011388,0.9654589006343196,0.9654589006343196,119.0,0.000333300350168,0.9563460248601756,0.0086851520306045,0.0036653788021025,0.9651256002841516,0.018476907119048036,0.9553423018854762,0.007589608546837092,0.00011266388972995562
discharge,2008-04-29 22:00:04.750,24.0,157,5894,05894.csv,1.800243217805667,,,3.5666921284622095,0.23760527129618,2.180136101967249,4.202807443974011,-1.9779553399945096,0.1492321114384013,-1.9927642557550824,-0.0007693308142824,32.27329169539202,3.3756627697109653,24.501910100578034,39.6676965288026,1.9886719546742209,0.150069881100305,0.0006,2.0,2.6228470254957506,0.2790190716083412,0.0,4.219,3301.579,6.474009221241965,1.8163173679165368,-0.0002224368088562,0.0034726087789765,4.134932989245559,0.1278080808980058,3.193020262146675,4.214619976897151,0.6693300293685985,0.6489737370218248,-2.25901127149411,1.5050440269235876,26.29245192725164,1.489184842197088,24.65434929579378,30.256179923768244,0.6732966684434968,0.6521186818645579,-2.2691,1.4995,3.9200551705756936,1.542535453624179,0.002,4.948,10376.172,7.426426248598829,1.8340308471587448,3.2070036153580885e-05,-0.0002912045751129,2008-04-29 21:28:15.140,0.0480552218263486,0.0698864194438785,0.5304472222222222,B0007,50,1.800243217805667,1.8806626717011388,0.957238767427266,0.957238767427266,118.0,-0.0082201332070535,0.9568152416827364,0.0086503096575872,0.0034079248518065,0.9654589006343196,0.00033330035016798654,0.9563460248601757,0.008685152030606663,0.0036653788021024925
discharge,2008-04-30 02:43:55.312,24.0,161,5898,05898.csv,1.7904476205609308,,,3.563327431073248,0.2410548801073989,2.1286295199076855,4.203276539809248,-1.9779914337720736,0.1496135945463944,-1.9950332824030976,-0.0006536943792753,31.937919783481355,3.443436671543625,24.043121291612863,39.481181404811096,1.9886068376068375,0.1505019073393799,0.0004,2.0,2.6202336182336183,0.2821538387606382,0.0,4.219,3283.563,6.432644438382921,1.8064343691663285,-0.0002255778876203,0.0035645184154291,4.133479145170933,0.1262398564209597,3.2375198160016345,4.214585588585567,0.7068111664736321,0.6439147721844526,-2.2578275276481437,1.4983082343296068,25.717432915400742,1.4399292030073791,24.15461199527929,29.511842412811585,0.7109160090831679,0.6469947684570212,-2.2691,1.4995,4.209688049957423,1.1519579878788526,0.002,4.948,9756.858999999997,7.378920804565745,1.8200980662052824,3.4673265847233975e-05,-0.0002688161946455,2008-04-30 02:12:05.609,0.047509200748586,0.0703725401221073,0.5304730555555556,B0007,51,1.7904476205609308,1.8806626717011388,0.9520301793098256,0.9520301793098256,117.0,-0.0052085881174405,0.9573004281641332,0.0082011093041873,0.0002876139432558,0.957238767427266,-0.008220133207053615,0.9568152416827365,0.008650309657589318,0.003407924851806539
discharge,2008-04-30 07:41:42.578,24.0,165,5902,05902.csv,1.780343032300132,,,3.5590146214829015,0.2427711596580828,2.155901281560187,4.202580870413733,-1.9721889844228175,0.1832155418321409,-1.994232501388858,0.0007008105306003,31.688686599521045,3.496381532348714,23.724772219746917,39.4190511430692,1.982861714285714,0.1843195872621512,0.0004,2.0,2.6111257142857145,0.3138637487307939,0.0,4.219,3275.125,6.398430607115167,1.7990139355200936,-0.0002284659298668,0.0036305945434265,4.141043663189292,0.1201719302182354,3.26482214302538,4.214715552650301,0.6461212999124342,0.6451670324288112,-2.25924764393366,1.49700155864397,25.28130030703769,1.4558329312943636,23.788103904178552,29.200173089787796,0.6500470496083551,0.6482432510227293,-2.2691,1.4995,3.891181984334203,1.5683746846582935,0.002,4.948,10610.906,7.347155139873531,1.810882099686112,2.915202051501693e-05,-0.0002810725768174,2008-04-30 07:09:52.656,0.0481799142983664,0.0704800798689803,0.5305338888888889,B0007,52,1.780343032300132,1.8806626717011388,0.9466572921818756,0.9466572921818756,116.0,-0.0053728871279499,0.9573021479674876,0.0081983175947197,-0.0050365337529045,0.9520301793098256,-0.005208588117440405,0.9573004281641333,0.008201109304189455,0.0002876139432557546
discharge,2008-04-30 12:28:49.265,24.0,169,5906,05906.csv,1.775328769596812,,,3.5566945836342914,0.2487959944615331,2.067103728219671,4.203244171517053,-1.972325457380414,0.1834197596471907,-1.9927179646840103,0.0001504085743458,31.779120691032947,3.5555343792070584,23.738337987235628,39.72196117128354,1.9828131805157592,0.1845750257017643,0.0006,2.0,2.6064756446991404,0.3183308052259732,0.0,4.219,3265.656,6.376184332185841,1.7939851787233854,-0.00023233945093,0.0037048807120447,4.138547507532556,0.1205767772092453,3.2886027935743436,4.21468240898435,0.6833886553707773,0.6424409627939848,-2.2568491012736267,1.4972965264060565,25.227543828398364,1.4143672386526074,23.78662103402123,29.003660704014656,0.6875117565314064,0.6455648797932154,-2.2691,1.4995,4.1452857142857145,1.2513877408747436,0.002,4.948,9978.078,7.308521152569998,1.8002698132279844,3.198436325684201e-05,-0.0002646520142055,2008-04-30 11:56:59.203,0.0485324073582465,0.0703495236965677,0.5305727777777778,B0007,53,1.775328769596812,1.8806626717011388,0.9439910709723144,0.9439910709723144,115.0,-0.0026662212095612,0.9530752421051204,0.0085949744663564,-0.00535171345694,0.9466572921818756,-0.005372887127950032,0.9573021479674877,0.008198317594721925,-0.005036533752904727
discharge,2008-04-30 17:20:16.140,24.0,173,5910,05910.csv,1.770262973473285,,,3.555013984911923,0.2513247440204203,2.0619831864543094,4.202697222668131,-1.966838273678528,0.2115267205729815,-1.9937154240389596,-0.0009153700172719,32.133873372089305,3.583726303423301,24.06931067212055,40.041366724781085,1.977084240687679,0.2128206689778843,0.0006,2.0,2.5986475644699145,0.3473654659097183,0.0,4.219,3266.093,6.358403193718278,1.7889281717647347,-0.0002348660020065,0.0037343379791927,4.140791354371345,0.1187601958762463,3.297804083355706,4.214791547114884,0.6634760713583135,0.6431135171282978,-2.260961049109437,1.4976142695893062,25.459049490706317,1.3898817444909726,24.08229486211068,29.209813810542578,0.6677169193286411,0.6461891219148949,-2.2691,1.4995,4.022584190579318,1.4201391338645293,0.002,4.948,10246.984,7.287731267862797,1.794832004178584,3.026670418473397e-05,-0.0002584229475998,2008-04-30 16:48:25.875,0.0497462553640585,0.0709596027580753,0.5306291666666667,B0007,54,1.770262973473285,1.8806626717011388,0.9412974480277252,0.9412974480277252,114.0,-0.0026936229445893,0.9482429515838012,0.006405088224584,-0.0039921747136593,0.9439910709723144,-0.0026662212095611704,0.9530752421051203,0.008594974466358839,-0.00535171345694001
discharge,2008-04-30 22:14:54.062,24.0,177,5914,05914.csv,1.760081061854204,,,3.5526373754067415,0.2484397729897574,2.143037413381466,4.202581421564202,-1.960929600351624,0.2366096302019096,-1.99255052774098,0.0001465971906707,31.889431533099835,3.551631064170751,23.857377552308677,39.66314441864834,1.971272988505747,0.2379318087020276,0.0006,2.0,2.5923706896551724,0.3719122887459004,0.0,4.219,3257.594,6.320704857288989,1.77873079557331,-0.0002354532086934,0.0037086766940369,4.142616291192758,0.1171963004937664,3.3061214365843226,4.214726224038771,0.6494542689881208,0.6425398170661953,-2.258636122503068,1.4990744287412192,25.343396530192575,1.4354371575521188,23.90250870368899,29.18041772363144,0.6534635663034812,0.6455520426010094,-2.2691,1.4995,3.955264150943396,1.4966119946440184,0.002,4.948,10437.047,7.2697434962636605,1.7899253522051644,2.902160155217502e-05,-0.0002889111438869,2008-04-30 21:43:03.656,0.0498936282124914,0.0698875047977575,0.5306683333333333,B0007,55,1.760081061854204,1.8806626717011388,0.9358834459462824,0.9358834459462824,113.0,-0.0054140020814426,0.9439718872876046,0.006015050840639,-0.0037653310881236,0.9412974480277252,-0.0026936229445891913,0.9482429515838013,0.006405088224587682,-0.003992174713659231
discharge,2008-05-01 03:15:33.140,24.0,181,5918,05918.csv,1.749647593537689,,,3.547186025484395,0.2591347484640653,1.992905798820928,4.201275185814673,-1.9607588424014128,0.2369026854682799,-1.994265959280498,-0.0009119903753978,31.81736328028127,3.6103735193823874,23.739137412822192,39.84751541049116,1.9711896253602303,0.238274165353854,0.0004,2.0,2.5875792507204616,0.3783569460042201,0.0,4.217,3248.593,6.293165969925084,1.7736818795438978,-0.0002417764186334,0.0037827784121116,4.145719435970476,0.113789328644085,3.3263056672230387,4.21472660323316,0.6223080903373258,0.6419292581519209,-2.2583039255865396,1.4973622442519618,25.22842121156891,1.4442006367728142,23.777378634930113,29.11844804300408,0.6263419512195122,0.6449442990199217,-2.2691,1.4995,3.747407958921694,1.709524162544751,0.002,4.948,10805.827999999994,7.226917545439106,1.7785719643291362,2.6625271794218144e-05,-0.0002866757346614,2008-05-01 02:43:42.562,0.0476209330618886,0.0695963747092475,0.530716111111111,B0007,56,1.749647593537689,1.8806626717011388,0.9303356842591334,0.9303356842591334,112.0,-0.0055477616871491,0.9396329882774662,0.0065498680536187,-0.0040750840871516,0.9358834459462824,-0.005414002081442826,0.9439718872876046,0.006015050840643612,-0.0037653310881236566
discharge,2008-05-01 08:16:03.343,24.0,185,5922,05922.csv,1.749650075059311,,,3.546814755244375,0.2566708502475146,2.0335961968180234,4.202508747096239,-1.9607439129501685,0.2372544912429528,-1.9932021181710204,0.0010974883571477,31.72316205746117,3.6410744013520295,23.58399487368775,39.74335777163101,1.9711063583815027,0.2386132024096639,0.0004,2.0,2.585832369942197,0.3770579150768872,0.0,4.219,3238.766,6.273455387415639,1.768378746063716,-0.0002418309276869,0.0038268060725109,4.146768957078443,0.1131678922768419,3.3266764067130077,4.214620378441202,0.6223369324512339,0.6402768254295704,-2.261442593761467,1.496394839425256,25.11195849555622,1.4589325688974888,23.64189578344721,28.993570388420174,0.6263376059594145,0.6432740971844932,-2.2691,1.4995,3.8442245055227326,1.6122858426064672,0.002,4.948,10805.375,7.225983149930823,1.777654103661254,2.654875449620865e-05,-0.0002977711842256,2008-05-01 07:44:12.656,0.0464799621281034,0.0710980516940997,0.5307463888888888,B0007,57,1.749650075059311,1.8806626717011388,0.9303370037523416,0.9303370037523416,111.0,1.3194932081406208e-06,0.9363689305915596,0.0062331213317338,-0.0038269898208537,0.9303356842591334,-0.005547761687148989,0.9396329882774662,0.006549868053623438,-0.004075084087151769
discharge,2008-05-01 13:14:24.875,24.0,189,5926,05926.csv,1.745028739214683,,,3.5447850172972655,0.2590391092431144,2.0213017345171265,4.202333230196108,-1.9550964299704845,0.2595637502376604,-1.9932663431900044,0.001774869767192,31.957150654392297,3.7216440740239527,23.708228344468015,40.07246786936068,1.965328323699422,0.260998897426567,0.0006,2.0,2.5751329479768788,0.4020645487978018,0.0,4.218,3240.14,6.256226412886117,1.763759718548529,-0.0002438641641471,0.0039143378177589,4.147015930897931,0.1123658978313572,3.3399660153456283,4.214602260880449,0.6263833571838341,0.6395234742014193,-2.2604612537132738,1.4971202294201644,25.084968690362786,1.4398949218582522,23.699471577726065,28.9660427547404,0.630606314968815,0.6425366800681424,-2.2691,1.4995,3.8847707900207897,1.570173637874516,0.002,4.948,10685.968,7.194028473897763,1.769159563077764,2.673997354472273e-05,-0.000284927272133,2008-05-01 12:42:34.015,0.047969250311316,0.0708925113800405,0.5307944444444445,B0007,58,1.745028739214683,1.8806626717011388,0.9278797125463392,0.9278797125463392,110.0,-0.0024572912060022,0.9331466589063644,0.00541899047595,-0.0032381913156712,0.9303370037523416,1.319493208251643e-06,0.9363689305915595,0.006233121331739184,-0.0038269898208537637
discharge,2008-05-01 18:11:10.984,24.0,193,5930,05930.csv,1.739645745528673,,,3.5465215420964156,0.2559966343933014,2.0789964919635966,4.202490707154508,-1.955058998571939,0.2597754002497576,-1.9938941800121164,0.0005136007463939,32.29917704213345,3.631661556788779,24.21598770999788,40.247716114003914,1.9652278260869565,0.2613701980775547,0.0006,2.0,2.5768289855072464,0.4006198997645731,0.0,4.219,3230.109,6.239813068938487,1.7583083669215216,-0.000243590167041,0.003828147023451,4.146555215254979,0.1126216116727971,3.346258120650001,4.2146424094030746,0.6305342065252072,0.6396815769942963,-2.2569332802096187,1.4974975880267505,25.58786856081741,1.3985845184085504,24.25335383388224,29.3765147762846,0.6349512981904013,0.6426725536710636,-2.2691,1.4995,3.8972575399947544,1.5595929898596417,0.002,4.948,10588.64,7.175288420157522,1.7646229903533943,2.715221464177457e-05,-0.0002685591282807,2008-05-01 17:39:20.015,0.048225418155885,0.0709769157630702,0.5308247222222222,B0007,59,1.739645745528673,1.8806626717011388,0.9250174269450936,0.9250174269450936,109.0,-0.0028622856012456,0.929890654689838,0.0040032194170068,-0.0024188009715171,0.9278797125463392,-0.0024572912060024654,0.9331466589063643,0.005418990475956711,-0.003238191315671246
discharge,2008-05-01 23:10:15.265,24.0,197,5934,05934.csv,1.7285642277717963,,,3.540832547654255,0.2637981986834192,1.9925354808829656,4.202290557382721,-1.9491545130405277,0.2799244598386189,-1.9929599237339224,-0.0018160550004962,32.128842946565555,3.646211067036828,24.018596493562136,40.27220819224188,1.9594318840579708,0.2818994114428277,0.0004,2.0,2.5659449275362323,0.4270677642106616,0.0,4.218,3229.7810000000027,6.212101547614825,1.752583536307419,-0.0002488568126756,0.0038423173654848,4.147921891536968,0.1112494384497546,3.353927274259356,4.214627240268389,0.6199172500124813,0.638764997235341,-2.259998699912,1.4978032450181034,25.48842021020059,1.4303286517199738,24.062188560809773,29.326964606810204,0.6240573350582148,0.6417143722792823,-2.2691,1.4995,3.840025873221215,1.6172813421181351,0.002,4.948,10736.094,7.154062622161303,1.7589494407419457,2.6204118376134075e-05,-0.0002882570629256,2008-05-01 22:38:24.062,0.0490895503628693,0.0702287371303744,0.5308897222222222,B0007,60,1.7285642277717963,1.8806626717011388,0.9191250795700842,0.9191250795700842,108.0,-0.0058923473750094,0.9265389814145985,0.0046882447328065,-0.0027740786185346,0.9250174269450936,-0.0028622856012455733,0.929890654689838,0.004003219417016311,-0.002418800971517219
