type,start_time,ambient_temperature,test_id,uid,filename,Capacity,Re,Rct,d_voltage_mean,d_voltage_std,d_voltage_min,d_voltage_max,d_current_mean,d_current_std,d_current_min,d_current_max,d_temperature_mean,d_temperature_std,d_temperature_min,d_temperature_max,d_current_load_mean,d_current_load_std,d_current_load_min,d_current_load_max,d_voltage_load_mean,d_voltage_load_std,d_voltage_load_min,d_voltage_load_max,d_time_duration,d_energy_wh,d_charge_ah,d_voltage_slope,d_temperature_slope,c_voltage_mean,c_voltage_std,c_voltage_min,c_voltage_max,c_current_mean,c_current_std,c_current_min,c_current_max,c_temperature_mean,c_temperature_std,c_temperature_min,c_temperature_max,c_current_charge_mean,c_current_charge_std,c_current_charge_min,c_current_charge_max,c_voltage_charge_mean,c_voltage_charge_std,c_voltage_charge_min,c_voltage_charge_max,c_time_duration,c_energy_wh,c_charge_ah,c_voltage_slope,c_temperature_slope,imp_start_time,imp_Re,imp_Rct,imp_age_hours,battery_id,cycle_index,capacity_ah_clean,initial_capacity,capacity_ratio,soh,rul_cycles,cap_ratio_delta1,cap_ratio_rollmean5,cap_ratio_rollstd5,cap_ratio_slope5
discharge,2008-04-24 21:38:11.078,24.0,129,4634,04634.csv,1.7394925037732578,,,3.509578354212467,0.24822681012659126,2.391848815367812,4.1849954235358595,-1.90276801874341,0.4523465874192101,-2.014135597110891,-0.0009765358148676,31.875581783696685,3.5260807752049357,24.22249363678538,38.340431886092745,1.8917581920903956,0.45037074476882283,0.0006,1.9992,2.492796610169491,0.6223101924135015,0.0,4.2,3311.828,6.181350631805279,1.7527224316529635,-0.00024062711728395605,0.0036486074770106067,4.146165272892503,0.09732166350407424,3.232468571687962,4.202078104566653,0.6545309456013868,0.6347731437947265,-3.663250342263088,1.5254145928251492,25.719099276376973,1.3405870397792248,24.23353834378106,28.759435057679752,0.6517010281385283,0.6318624420986529,-3.671,1.507,4.469464826839827,0.2566795504515146,-0.007,4.937,10246.781,7.198027094757925,1.7631023701501227,2.321737200370045e-05,-0.0003087253212886734,2008-04-24 21:06:22.828,0.0639175801612165,0.08216571708748939,0.5300694444444445,B0006,42,1.7394925037732578,2.013326371345464,0.8639893305578625,0.8639893305578625,126.0,-0.00536369819672311,0.8744009837996526,0.008148165854289912,-0.005152960603989043
discharge,2008-04-25 12:03:44.093,24.0,133,4638,04638.csv,1.7546766553637203,,,3.5110708693292705,0.2572766067465748,2.3166154227865463,4.175622772952551,-1.9093247566511207,0.43888773455084645,-2.013918427729744,0.0005605769329787,31.543288143901563,3.634659703403752,23.931600807664452,38.521539672721865,-1.8985675977653633,0.43667173825974587,-1.9992,-0.0006,2.512284916201117,0.5979044993401021,0.0,4.191,3327.391,6.229024305427443,1.7712668853166194,-0.0002441979016278077,0.0037383612438567325,4.1467730055348575,0.0965623045838133,3.2329595469160965,4.202221842381282,0.6559124018187802,0.6334827544306164,-3.662848620046153,1.5217171473532471,25.607949607087512,1.3861637336983872,24.003143877825863,28.681906125997056,0.6528914348063285,0.630550632858035,-3.673,1.507,4.470726132024004,0.2570338077986769,-0.007,4.937,10166.218999999996,7.159619697366392,1.7530387092584507,2.315681486510061e-05,-0.00033170853678609436,2008-04-25 01:57:07.593,0.06223664045181756,0.08227519539898062,10.110138888888889,B0006,43,1.7546766553637203,2.013326371345464,0.8715311537846229,0.8715311537846229,125.0,0.007541823226760336,0.8717856130954251,0.0058185522901824495,-0.002664819555162712
discharge,2008-04-25 20:03:55.921,24.0,135,4640,04640.csv,1.7659390941842175,,,3.5159179315855056,0.245985218555182,2.4110989960643794,4.191704957733779,-1.9306372167933323,0.3913947338973055,-2.0164764928559697,0.0006125224393033,31.420983409991024,3.5081719161772025,23.80004225730534,38.03707160241571,1.9199203389830508,0.3894537348905825,0.0006,1.999,2.5359519774011297,0.547889371342932,-0.0,4.207,3312.078,6.277252504305007,1.7793486320201701,-0.0002389284493461233,0.003628078125310415,4.152354380509434,0.08777275781331538,3.3056995710837054,4.20183690205406,0.6252403280862145,0.6311849411053243,-3.7793272762446426,1.5191332498312022,25.15239521946869,1.414197170221077,23.778448832725132,28.54486228113199,0.6224469230769231,0.6282874819725067,-3.782,1.507,4.460734358974359,0.2574024877830375,-0.007,4.932,10804.922,7.282361445645568,1.7796542977619254,1.9471200860014345e-05,-0.0002462526255050357,2008-04-25 01:57:07.593,0.06223664045181756,0.08227519539898062,18.113424444444444,B0006,44,1.7659390941842175,2.013326371345464,0.8771250996946299,0.8771250996946299,124.0,0.005593945910007059,0.871281576774615,0.005022142790400619,0.0007609782256549514
discharge,2008-04-26 01:04:35.718,24.0,139,4644,04644.csv,1.7337887419624838,,,3.505853407270779,0.24431167408297186,2.4510125175432287,4.185468369564667,-1.907114151507875,0.4422052936741676,-2.014424639912736,0.0007263099562474,31.15837149963786,3.6256374299154595,23.325044766777037,37.93428568772059,1.8967727272727273,0.4401778632571758,0.0006,1.999,2.4963892045454545,0.6086715967780715,0.0,4.201,3293.172,6.150198549282981,1.7470274349833859,-0.00023937152455644824,0.00377369747118163,4.149073473832747,0.09498969428981809,3.224144518665935,4.20176801838368,0.6288014634575095,0.6317825918317271,-3.652499186899819,1.520178296238574,24.956784398728235,1.4387892592460223,23.37059113730875,28.227586320387815,0.6257859350850077,0.6288787035506206,-3.665,1.507,4.460148634724368,0.25619944858321636,-0.007,4.937,10758.985,7.277301247716801,1.7815611077552853,2.10744689972838e-05,-0.000331958110575899,2008-04-26 00:32:46.968,0.06203106446308808,0.08319177703888532,0.5302083333333333,B0006,45,1.7337887419624838,2.013326371345464,0.861156326484627,0.861156326484627,123.0,-0.015968773210002896,0.8686309878552656,0.006294795201001012,-0.00032576354031498277
discharge,2008-04-26 05:57:35.140,24.0,143,4648,04648.csv,1.713325912040734,,,3.5010379345914444,0.24351546067755053,2.471216186082459,4.184201889006967,-1.8953541357988335,0.4660772511913581,-2.0136840343383655,0.0006105952606363,31.15661421699882,3.66886365748169,23.22751550921504,37.88470784051604,1.8847577142857144,0.4638328021856011,0.0006,1.999,2.4762742857142857,0.6372528084757288,0.0,4.199,3275.328,6.071234224049486,1.7265534634619577,-0.00024003058946240466,0.003838338289080427,4.149319265033265,0.09384782864007724,3.23786714300843,4.2020264962422305,0.6440540683657684,0.6302084727927851,-3.679516067662332,1.5210805455659264,24.845753514136497,1.4253950268462416,23.26741770371121,28.067108057487324,0.6410392578650176,0.6272872533940071,-3.689,1.507,4.466274805055122,0.2556867385982984,-0.007,4.932,10317.515,7.142633396708458,1.7472715338139853,2.1857177020355274e-05,-0.0003329626737211263,2008-04-26 05:25:46.234,0.06250649038034015,0.08426848073493345,0.5302516666666667,B0006,46,1.713325912040734,2.013326371345464,0.8509926340932763,0.8509926340932763,122.0,-0.010163692391350732,0.8649589089230038,0.010020817686685782,-0.0036368220229168304
discharge,2008-04-26 10:58:25.843,24.0,147,4652,04652.csv,1.7024077813673466,,,3.4974076626364967,0.24459591902905917,2.470968641396993,4.185838836583766,-1.8892713805954209,0.4777097893062262,-2.015243276008703,0.0013481309742365,31.206611383963256,3.719915578953458,23.20127236203539,38.065368726791895,1.87872893982808,0.4752092890690383,0.0006,1.999,2.463630372492837,0.6509735123684414,-0.0,4.201,3265.016,6.027293235308151,1.715622686224313,-0.00024176153660194596,0.003904322573250768,4.152958435765652,0.09044956832486514,3.2415481964497013,4.201731974579074,0.6094211464181148,0.6265511011499254,-3.6818257982073193,1.5205488693019396,24.759253545817227,1.4495641466366536,23.22857899059768,28.067128360555888,0.6065892169448013,0.6236257626556029,-3.695,1.507,4.453482413350449,0.2548814038923689,-0.007,4.932,10805.734,7.0887477374153285,1.7330062812565004,1.9524353758157616e-05,-0.0003338531350237684,2008-04-26 10:26:36.718,0.06261533272747599,0.0839721783477321,0.5303125,B0006,47,1.7024077813673466,2.013326371345464,0.8455697027549801,0.8455697027549801,121.0,-0.0054229313382961886,0.8612749833624272,0.013311760255313932,-0.007805536766063914
discharge,2008-04-29 12:15:56.953,24.0,149,4654,04654.csv,1.82371946178183,,,3.5388872766749144,0.2309867758956905,2.4288023941361625,4.1729165619005535,-1.9819359924929794,0.23645151610760437,-2.014822027548639,0.0008839578040008,33.61169282822636,3.1543964421418815,26.602945710082057,39.788440481350335,1.9711168539325847,0.23516698118951063,0.0006,1.9992,2.6103202247191013,0.35962493529417944,0.0,4.188,3328.937,6.504119410839672,1.8370184167679948,-0.00021997160264608273,0.0032419902500706328,4.150611801337876,0.08790918370432493,3.3304983741984855,4.2019364305263425,0.6564647881422182,0.6324915419377083,-3.852084607245219,1.5195918722671178,25.385815273810298,1.3580224133160368,24.001495333411164,28.576958595190668,0.6536072524407253,0.6296041405381856,-3.846,1.507,4.37951520223152,0.7016085641185438,-0.007,4.926,9946.391,7.0323957158778185,1.7181103053145985,2.167343102517489e-05,-0.0002363952185310901,2008-04-26 10:26:36.718,0.06261533272747599,0.0839721783477321,73.8222875,B0006,48,1.82371946178183,2.013326371345464,0.9058240570122152,0.9058240570122152,120.0,0.06025435425723513,0.8681335640079457,0.024254082817896417,0.004181129090552372
discharge,2008-04-29 17:05:27.781,24.0,153,4658,04658.csv,1.8081284050314708,,,3.5327430295356828,0.24180188757564913,2.3551430866643166,4.186982012423103,-1.9653277079992455,0.2976263378401198,-2.014147642384201,0.0013785124508379,32.85630077141311,3.301433854944492,25.5878756709222,39.212903178007906,1.9542286516853937,0.29618947391826705,0.0006,1.9992,2.586707865168539,0.4339554474684899,-0.0,4.202,3329.266,6.446804092766897,1.8215641861193277,-0.00023012901653620205,0.0033941577119823737,4.133464624796557,0.11383934419730651,3.108769944962185,4.2019802690229335,0.7001015148467099,0.6446685530019208,-3.4977976183423696,1.5219116345456265,27.380478585615847,1.3844115258459675,25.76822304772608,30.7089708928189,0.6968739703459638,0.6416169688747698,-3.512,1.507,4.477654310818232,0.2539538607021882,-0.007,4.937,10063.547,7.550026289254288,1.857893238002943,2.8663067264615254e-05,-0.0003082778282573777,2008-04-29 16:33:38.281,0.0645724621588098,0.08034229300933068,0.5304166666666666,B0006,49,1.8081284050314708,2.013326371345464,0.8980801278747154,0.8980801278747154,119.0,-0.007743929137499883,0.8723245696439628,0.027754136923913986,0.01286790256991156
discharge,2008-04-29 22:00:04.750,24.0,157,4662,04662.csv,1.7757610945034283,,,3.521214759733266,0.2452054406792465,2.365933525789291,4.186537777937825,-1.9470636598230844,0.3489537540343097,-2.013545732341586,0.0013469218858249,32.210981559158874,3.4005903322527105,24.78851122180796,38.66937823121345,1.936715014164306,0.3472212455250686,0.0006,1.9992,2.5573767705382435,0.495439904936749,-0.0,4.202,3301.579,6.317953284540139,1.7891456290974868,-0.00023689029849871448,0.003526497943307353,4.140296135804,0.10564920034476571,3.1705581489494783,4.201868241940657,0.6658522396092803,0.6404452618572881,-3.5812607098712266,1.5249374688117034,26.646363956512182,1.48336471227099,24.87944059362003,30.106699115532894,0.6627188166311301,0.6375512526643377,-3.592,1.507,4.468720682302772,0.2550554306967265,-0.007,4.937,10376.172,7.415144416259705,1.8210149183856523,2.51995460900972e-05,-0.00033989954309779596,2008-04-29 21:28:15.140,0.06368615846693702,0.08236363977175419,0.5304472222222222,B0006,50,1.7757610945034283,2.013326371345464,0.8820035935439142,0.8820035935439142,118.0,-0.01607653433080114,0.8764940230558202,0.02721764411731378,0.011453234402101109
discharge,2008-04-30 02:43:55.312,24.0,161,4666,04666.csv,1.7447409841836798,,,3.5093111439506677,0.248638831497769,2.3481961394586457,4.182282350256796,-1.9241628426386395,0.40618903288986047,-2.0143501433980724,0.0011884652184539,31.965090081650274,3.5201708513727663,24.29903895658481,38.5170065164806,1.913577207977208,0.404184577372686,0.0006,1.999,2.519803418803419,0.5644164508736451,-0.0,4.197,3283.563,6.1942812892745245,1.7579731427659742,-0.0002417824907650594,0.0036741109424649103,4.140774096111559,0.10292760473613308,3.198666493757404,4.201968483553752,0.6932889967479454,0.6372539007002653,-3.6189003007560423,1.519259989521302,26.100358589607755,1.430607271939162,24.415838119229036,29.363372970921308,0.6899954584161228,0.634280958082291,-3.631,1.507,4.385133125177406,0.7195866978841868,-0.007,4.937,9756.858999999997,7.263358133027784,1.781156660020605,2.6423906039175564e-05,-0.0003305263877392371,2008-04-30 02:12:05.609,0.06291209789909709,0.08214102281998399,0.5304730555555556,B0006,51,1.7447409841836798,2.013326371345464,0.8665962007032699,0.8665962007032699,117.0,-0.015407392840644296,0.879614736377819,0.024300989667604876,0.0018232532428278602
discharge,2008-04-30 07:41:42.578,24.0,165,4670,04670.csv,1.729207034132373,,,3.50716091973708,0.24245866501899874,2.46945948630322,4.185961817428056,-1.9124470439353747,0.43177529573802614,-2.013955993405398,0.0023455920246722,31.744801840189538,3.5757503955650507,23.984895747102637,38.29250529949152,1.9018851428571426,0.42957486113845456,0.0006,1.999,2.502922857142857,0.5945991180550444,0.0,4.201,3275.125,6.135757389855395,1.7424113038313267,-0.0002392642144288081,0.00374181489156324,4.147814314370267,0.096908113130811,3.213288865470046,4.2020894684143295,0.6331255913984261,0.6330087655045519,-3.638074413695662,1.5191946628746975,25.649456483530546,1.4699518297362897,24.033999390790676,29.053108404174974,0.6300976501305484,0.6301016685088713,-3.652,1.507,4.4598253263707575,0.2549401363937732,-0.007,4.932,10610.906,7.220246795059284,1.768504706120673,2.1866906877460555e-05,-0.0003354261533972412,2008-04-30 07:09:52.656,0.06366741172107057,0.08296956725555057,0.5305338888888889,B0006,52,1.729207034132373,2.013326371345464,0.8588806359183485,0.8588806359183485,116.0,-0.007715564784921414,0.8822769230104927,0.019984711747029284,-0.01253707693591789
discharge,2008-04-30 12:28:49.265,24.0,169,4674,04674.csv,1.7081086552553244,,,3.500928918686389,0.2430609784085709,2.4666715880697576,4.1836566973224585,-1.8950209973545986,0.4667188589869889,-2.0143598768040447,0.0008097171102984,31.876564068962466,3.6558828773689815,23.99541497188152,38.52091685291118,1.8844647564469912,0.4644698757631288,0.0006,1.999,2.4735787965616045,0.63695166109855,0.0,4.199,3265.656,6.054235157069178,1.7213372648582923,-0.00024024428575194698,0.003837144292842274,4.147155030260045,0.09616813256758369,3.230487674099927,4.202032914685855,0.6621310832775887,0.6315394702949668,-3.665907694313529,1.518911146559729,25.59348533692894,1.42970937960167,24.01843945266207,28.824607780532247,0.6590967204002223,0.6286017372420554,-3.678,1.507,4.473273763201779,0.256331468885248,-0.007,4.937,9978.078,7.101189456853301,1.7379203234562912,2.3463515858366737e-05,-0.0003310264278190325,2008-04-30 11:56:59.203,0.06454586928056331,0.08390558187210605,0.5305727777777778,B0006,53,1.7081086552553244,2.013326371345464,0.8484012724245156,0.8484012724245156,115.0,-0.010479363493832938,0.8707923660929527,0.019565094935972686,-0.012248066852596528
discharge,2008-04-30 17:20:16.140,24.0,173,4678,04678.csv,1.6975954237461768,,,3.4973019898820894,0.24537606793436423,2.4482931262785135,4.184390004467988,-1.8837082435178907,0.48819038959426053,-2.0146981664689427,2.3587764193591595e-05,32.24289319481841,3.672889296106637,24.295032488841088,38.95436345473558,1.8730355300859598,0.48566163359681636,0.0006,1.9992,2.455965616045845,0.66337343048492,0.0,4.2,3266.093,6.013344143532257,1.710809502066335,-0.00024199627312175212,0.003850965609302955,4.149659891227396,0.09391963390588937,3.2367317080665323,4.2029650037863515,0.6404057119410048,0.6296469021587703,-3.6728332803135753,1.519466500765042,25.80802143843077,1.412707036167067,24.297982888754287,29.04334125546153,0.6377276664861938,0.6267602555873248,-3.687,1.507,4.4660736329182456,0.2565641856681901,-0.007,4.937,10246.984,7.052573384008161,1.7252078618104913,2.190630589464265e-05,-0.00032194344674498485,2008-04-30 16:48:25.875,0.06441730776729335,0.08332080296168762,0.5306291666666667,B0006,54,1.6975954237461768,2.013326371345464,0.8431794506380549,0.8431794506380549,114.0,-0.00522182178646069,0.8598122306456206,0.015380231175658976,-0.009584321409047303
discharge,2008-04-30 22:14:54.062,24.0,177,4682,04682.csv,1.6820634524029463,,,3.4929038301187156,0.24387936455970977,2.4745215382882586,4.184732708741646,-1.871665199438006,0.508922907014493,-2.0150505202774576,0.0028840576269616,32.07305565938816,3.6834438401651113,24.10547107270791,38.731363854696035,1.8611735632183908,0.5063703784984237,0.0006,1.9992,2.437537356321839,0.6889981493109619,0.0,4.2,3257.594,5.951295826092729,1.695322722323797,-0.00024094041221371055,0.0038693305389703686,4.151763891899817,0.0918963116874146,3.241348430901042,4.201745105046002,0.624521108526033,0.6273561290831005,-3.680117211757426,1.5190073835671705,25.690981294880913,1.4800651225893722,24.129870826548288,29.041516878949153,0.6216431039064577,0.6243981247999278,-3.689,1.507,4.4595386659580125,0.25535177110437185,-0.007,4.932,10437.047,7.007619483480775,1.7133465273459727,2.073497340978194e-05,-0.0003521351944656185,2008-04-30 21:43:03.656,0.06517362934686399,0.08478155339352322,0.5306683333333333,B0006,55,1.6820634524029463,2.013326371345464,0.8354648686585566,0.8354648686585566,113.0,-0.007714581979498258,0.8505044856685491,0.012383183251099498,-0.0077963849369720225
discharge,2008-05-01 03:15:33.140,24.0,181,4686,04686.csv,1.6714768322295086,,,3.488659224822318,0.24489747465620212,2.469127855241356,4.185835940524748,-1.8654809345089407,0.5191412899392004,-2.016431910751689,0.0008062258329325,32.030140929891196,3.7478860406495387,23.97620032331416,38.74827601131975,1.855014985590778,0.5166969334565898,0.0006,1.9992,2.426706051873199,0.7018213193648081,-0.0,4.201,3248.593,5.906953289300361,1.6847468431795718,-0.00024208046452755391,0.0039471259332523505,4.154792029296989,0.08874577064887966,3.249643836500577,4.201953884828614,0.597818541572013,0.6233284347629887,-3.6817868852101214,1.5202036234216891,25.577958645380264,1.4941421075059365,24.00747131711232,28.954766991435346,0.5951406931964057,0.6204995024818827,-3.692,1.507,4.451051861360719,0.25584348629552256,-0.007,4.937,10805.827999999994,6.956728662392251,1.6997638970329363,1.8874871502797136e-05,-0.00034910722531096355,2008-05-01 02:43:42.562,0.06359515956336817,0.08418492196132377,0.530716111111111,B0006,56,1.6714768322295086,2.013326371345464,0.830206595422726,0.830206595422726,112.0,-0.005258273235830613,0.8432265646124403,0.01119813925278803,-0.007028448475720395
discharge,2008-05-01 08:16:03.343,24.0,185,4690,04690.csv,1.6607591387047655,,,3.4822930804774015,0.24894941761288453,2.4177173347922416,4.185703389994729,-1.8592903578575999,0.5292867036601664,-2.013961242413253,0.0013000288987228,31.984935871368258,3.8030419719405057,23.819965773306656,38.84227056628921,1.8488052023121386,0.5268041948786305,0.0006,1.999,2.411560693641619,0.7136472089217689,0.0,4.201,3238.766,5.860045546935781,1.674069028883379,-0.00024557708592711983,0.004016716178506489,4.155969601476407,0.08719461474486592,3.252714889471868,4.201864866348314,0.5933997772613404,0.6212461117086429,-3.6937410845811742,1.5185150697706895,25.46098104903186,1.5158896232813412,23.859319074619904,28.827764021851618,0.5908081171333164,0.6183397643135926,-3.705,1.507,4.449875160544567,0.2555164091149597,-0.007,4.937,10805.375,6.903260502725724,1.6857824232221659,1.838279801738347e-05,-0.00036024154463199973,2008-05-01 07:44:12.656,0.06528547500729169,0.08605041403439097,0.5307463888888888,B0006,57,1.6607591387047655,2.013326371345464,0.8248832193038405,0.8248832193038405,111.0,-0.005323376118885559,0.8364270812895388,0.009511266901251076,-0.006000896145667911
discharge,2008-05-01 13:14:24.875,24.0,189,4694,04694.csv,1.651121015038069,,,3.477575664197982,0.25149169273248084,2.3775131079338427,4.184887437252902,-1.848156298789804,0.5476209059238868,-2.0142789765419593,3.3324869557570366e-05,32.23677365476226,3.8864318857653655,23.93813574784707,39.221381996208315,1.8373369942196536,0.5449966797015952,0.0006,1.9992,2.391008670520231,0.7356600138611492,-0.0,4.2,3240.14,5.820727565447038,1.6644759827403508,-0.00024642767137699476,0.004100295055255683,4.156491909347314,0.08631624027962408,3.252539866604192,4.20167085224603,0.595822004637786,0.6200020654117424,-3.686688184656638,1.5195784471675724,25.436993851892336,1.4944983437578212,23.91974240454436,28.786886386344246,0.5933609667359666,0.6170823121286988,-3.697,1.507,4.452239085239086,0.2565299371197526,-0.007,4.937,10685.968,6.856693666158054,1.673689212599851,1.834648019365686e-05,-0.00035105649678281083,2008-05-01 12:42:34.015,0.06653396257005847,0.08674821993371198,0.5307944444444445,B0006,58,1.651121015038069,2.013326371345464,0.8200960552335385,0.8200960552335385,110.0,-0.004787164070301997,0.8307660378513433,0.009013058400544147,-0.005674844016374902
discharge,2008-05-01 18:11:10.984,24.0,193,4698,04698.csv,1.6401349256190927,,,3.4787436506489255,0.24743822906353016,2.443723814618984,4.1845671326128535,-1.8415742473538441,0.5572043810030384,-2.0170700253976435,0.0008339594777993,32.56097148037261,3.7845576572627713,24.44291470632859,39.466510899162515,1.8310591304347827,0.5545052738833611,0.0006,1.9992,2.3845739130434787,0.7472417383627301,-0.0,4.2,3230.109,5.7824622216409205,1.653420335536575,-0.00024349336067953345,0.003997672772004077,4.156718541366754,0.08624025616885925,3.255601614126972,4.201838951244605,0.5983673361832752,0.6197549679920069,-3.6892686004043425,1.519029943407328,25.938054463156547,1.4504540742077197,24.481954373415476,29.207075464293982,0.5961030684500392,0.6168402165383484,-3.7,1.507,4.45420508785733,0.25711583220923023,-0.007,4.937,10588.64,6.823092253995323,1.6652168234433142,1.8515593374295484e-05,-0.0003361150278740195,2008-05-01 17:39:20.015,0.06634112534272091,0.08720558299891104,0.5308247222222222,B0006,59,1.6401349256190927,2.013326371345464,0.8146393694346857,0.8146393694346857,109.0,-0.005456685798852723,0.8250580216106694,0.008185509408629365,-0.005176153863692934
discharge,2008-05-01 23:10:15.265,24.0,197,4702,04702.csv,1.6291999416165441,,,3.4740152461288862,0.2478147664618083,2.4324278256917147,4.184590722398005,-1.8297533943331723,0.5744007772604264,-2.0153270924031044,0.0022672987245563,32.48984985901219,3.835762334103568,24.244880453394085,39.352653481724175,1.8194347826086954,0.5714827325237211,0.0006,1.9992,2.3673565217391306,0.7686928433288572,-0.0,4.2,3229.7810000000027,5.736645120847621,1.6424684803257832,-0.00024228801086543185,0.004044930228521354,4.158143863599229,0.0845570383486158,3.258534264087611,4.202695530287936,0.586616315407851,0.6171789117148241,-3.693360425502832,1.518653880888649,25.848663621482324,1.4972370843279288,24.287952253682676,29.18554105903438,0.584167399741268,0.6142505286537842,-3.703,1.507,4.450176714100906,0.2571171333455566,-0.007,4.937,10736.094,6.783187112194273,1.6547534163622186,1.762513281671988e-05,-0.0003544621939706077,2008-05-01 22:38:24.062,0.06590996191117977,0.08712834097374948,0.5308897222222222,B0006,60,1.6291999416165441,2.013326371345464,0.8092080672085887,0.8092080672085887,108.0,-0.005431302226097001,0.8198066613206759,0.008262035489338732,-0.005224090629742928
discharge,2008-05-02 03:53:34.765,24.0,201,4706,04706.csv,1.6088496302961666,,,3.4718387718772696,0.24226020864399292,2.494085641889116,4.181227276564003,-1.8170860697729954,0.59213769752695,-2.0264444143525524,0.0025875856512713,32.42612199208859,3.8710134033093055,24.11448837545242,39.31890647034385,1.80672361516035,0.5892667518500515,0.0006,1.999,2.3472215743440232,0.7888194322387125,0.0,4.197,3212.469,5.660108913595565,1.62220696889282,-0.00023670752083690242,0.004093949152306375,4.155601040919429,0.0865418580547473,3.2615100283702536,4.202048923784108,0.6364236922777519,0.6186077775322101,-3.6978868847367,1.5202891571711172,25.889479643087075,1.5173019411035051,24.16764828314227,29.094562723441733,0.6336272391242537,0.6158008372150253,-3.71,1.507,4.470577480807506,0.2579819905727981,-0.007,4.937,9790.859,6.704123604867586,1.6349303060429285,2.0553631629745785e-05,-0.0003895054476523305,2008-05-02 03:21:43.218,0.06605623626692969,0.08756285633165226,0.5309852777777778,B0006,61,1.6088496302961666,2.013326371345464,0.7991002617330274,0.7991002617330274,107.0,-0.010107805475561338,0.813585394582736,0.010001505850893216,-0.006245390316657584
discharge,2008-05-02 08:44:40.859,24.0,205,4710,04710.csv,1.6035244898969248,,,3.463180130644551,0.25041818458745746,2.382347172890769,4.182601669503782,-1.8111560774496664,0.6001337686853252,-2.014269976996697,0.0017194503246426,32.29984271249387,3.9277765847941004,23.92892683205548,39.47196886600465,1.8008793002915455,0.5971573168912123,0.0006,1.999,2.3328338192419826,0.7986268929073939,0.0,4.198,3213.219,5.629170806755964,1.6168547651180512,-0.00024225912730416077,0.004150996288022639,4.158789297211486,0.08323550984168605,3.265132034578369,4.20263466163033,0.6031676913352987,0.6147148776483717,-3.7121319687649903,1.524258190853222,25.70387833670803,1.537419921261606,23.99183254123315,28.972067174585955,0.6006383094012464,0.6119256599573936,-3.723,1.507,4.457872934164183,0.2571752675418068,-0.007,4.937,10274.359,6.675762677057574,1.6269456560792486,1.8207824136175743e-05,-0.00038421486541934227,2008-05-02 08:12:49.328,0.06590274256382748,0.08820859113319164,0.5309808333333333,B0006,62,1.6035244898969248,2.013326371345464,0.7964553153025671,0.7964553153025671,106.0,-0.0026449464304603154,0.8078998137824815,0.010053483285369195,-0.006282058756360109
discharge,2008-05-02 13:43:05.093,24.0,209,4714,04714.csv,1.5989712144027983,,,3.463469391967206,0.24879153893443376,2.406668297987779,4.183991041340736,-1.8113056300795982,0.600869683312538,-2.0248983473305704,0.0007053447084269,32.610757585145336,4.013744044379012,24.062133136477676,39.74009698783903,1.8004222222222224,0.5979643097739888,0.0006,1.9992,2.330254385964912,0.7986290535112921,-0.0,4.199,3203.578,5.613265378160054,1.6123439203975136,-0.0002415303453876889,0.004257863739287181,4.161275046209055,0.08062492013201021,3.264211000192049,4.201922758254661,0.5759517175694431,0.6105078141762392,-3.705504506616076,1.526392922791181,25.559248674341752,1.5000880541705381,24.054778309895926,28.849413778690614,0.5736471046481434,0.6076442379985106,-3.719,1.507,4.447697221500908,0.2561405777600366,-0.007,4.937,10711.063,6.657798466905885,1.6217192595576966,1.6437307223538353e-05,-0.0003567209506816506,2008-05-02 13:11:13.468,0.06791172070092616,0.08831509615303365,0.5310069444444444,B0006,63,1.5989712144027983,2.013326371345464,0.7941937468063061,0.7941937468063061,105.0,-0.002261568496261024,0.802719352097035,0.008792214663096114,-0.005364399716278101
discharge,2008-05-02 19:07:48.359,24.0,213,4718,04718.csv,1.5876273123575604,,,3.46021805164007,0.24872123545615055,2.4204142690378765,4.182425008087469,-1.803802475704306,0.609256745218589,-2.0134062122749032,0.0003711699027851,32.25699351958767,3.6982862582092104,24.42380807187004,39.03600072360686,1.7938815249266864,0.60646807724748,0.0006,1.999,2.320041055718475,0.809224891486072,-0.0,4.197,3195.125,5.565884051451249,1.6009508960827088,-0.00024032504147579865,0.003919926526070931,4.161826614699263,0.08017866480015727,3.267944828089001,4.2019324312079265,0.5687842341882285,0.6092387233217985,-3.6967905925504496,1.5192260559878688,26.033525396777186,1.508676224929299,24.496993721602944,29.329113559805148,0.5664635778635779,0.6064405002419113,-3.71,1.507,4.445192535392535,0.2562268621483012,-0.007,4.937,10806.015,6.632018152587757,1.6153893837071327,1.612053021759658e-05,-0.00035910365708286543,2008-05-02 18:11:03.593,0.06674377333784236,0.08857968181390717,0.9457683333333333,B0006,64,1.5876273123575604,2.013326371345464,0.7885593388897908,0.7885593388897908,104.0,-0.0056344079165152605,0.7975033459880561,0.007609167444319709,-0.004620397156431722
